id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1295832444269142016,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@DrBiden,2020-08-18 21:18:24,4300,0,," ""How did you get this number?""

Those were the first words I spoke to Joe when he called me out of the blue on a Saturday in 1…"
1295816243073683457,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 20:14:02,1795,10979,,"It has been one week since @JoeBiden asked me to be his running mate and I could not be more thankful for the outpouring of love and support @douglasemhoff and I have seen. 

Help us keep the momentum going by chipping in whatever you can today.
https://t.co/PsWOIL5lZR"
1295801875338530817,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-18 19:16:56,10342,0,," Our nation was founded on a simple idea: All men—and women—are created equal.

We’ve never fully lived up to it, but we won’t…"
1295768598405881856,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 17:04:42,3255,13459,,"The two systems of justice in our country must end.
https://t.co/ttldHf0zTy"
1295760047553871876,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-18 16:30:44,6757,0,," Donald Trump still doesn’t have a plan to get this virus under control. His failure to lead is costing American lives. 

Here…"
1295729251442991104,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 14:28:21,11878,74295,,"100 years ago today the 19th Amendment was ratified, but many Black women and women of color were unable to exercise their constitutional right for decades. 

I would not be the Democratic candidate for Vice President without those who fought and paved the way before me. Vote."
1295708965863645185,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@DrBiden,2020-08-18 13:07:45,7358,0,," Teaching is not what I do. It's who I am.

I'll be giving my convention speech tonight from my former classroom.

Brandywine H…"
1295575404426727426,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-18 04:17:01,2490,0,," Tonight we saw that Americans are ready to come together, and that we the people can overcome these crises and emerge stronge…"
1295561584325132290,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 03:22:06,11164,55960,DemConvention,A powerful call to action by @MichelleObama. Register to vote now at https://t.co/MykJL0X5gt. #DemConvention https://t.co/Zp9qSnyFlY
1295557220084658176,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 03:04:46,32734,161561,,".@MichelleObama speaking truth to power. Donald Trump is not up for the job—but @JoeBiden is. 
https://t.co/UDCCofB0Rv"
1295553441427849216,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 02:49:45,10120,73928,,"""The future of our democracy is at stake. The future of our economy is at stake. The future of our planet is at stake. We must come together, defeat Donald Trump and elect Joe Biden and Kamala Harris.""

Thank you, @BernieSanders. Together, we can win."
1295549988064428034,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 02:36:01,3196,14879,DemConvention,"We may have had our differences on the campaign trail but together we are unified for one common purpose: defeat Donald Trump and elect @JoeBiden to the White House. #DemConvention
https://t.co/ZtpOsykGB8"
1295548996652617728,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@TeamJoe,2020-08-18 02:32:05,451,0,," There is nothing that fires us up more than seeing the Democratic party come together for Joe Biden and Kamala Harris. 

Chip…"
1295547503149035520,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 02:26:09,2793,15740,DemConvention,".@DougJones, @CatherineForNV, and @amyklobuchar's #DemConvention speeches magnified what’s at stake in November: the Senate. It’s crucial we roll up our sleeves and get to work to flip the Senate in November. Pick a race. Get involved. Every action you take now matters."
1295540315525459968,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-18 01:57:35,2579,0,," Thank you, Congressman Clyburn. https://t.co/8E3h8sjabu"
1295539916605186050,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@TeamJoe,2020-08-18 01:56:00,575,0,," Our nation has not lived up to its founding promise that all men and women are created equal — but we won’t stop trying.

We’r…"
1295539652519178242,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 01:54:57,1161,6423,,"Philonise Floyd said it best, ""George had a giving spirit—a spirit that has shown up on streets around our nation, and around the world.""

George Floyd’s legacy continues to live on through our fight for justice. This is a movement, not a moment. 
https://t.co/5GbUvOknsm"
1295537044362530817,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 01:44:35,3953,24633,,This is why I’m with @JoeBiden. He knows what we need to do to dismantle systemic racism in our nation and actually address our community’s concerns. https://t.co/fqorlWJlH1
1295530575378423809,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-18 01:18:53,3862,0,, Thank you @Gwen4Congress and the people of Milwaukee for hosting this year's Democratic National Convention. I wish we could…
1295529701126135809,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 01:15:25,5695,29065,,"Never forget that we, the people, have the power.
https://t.co/oM8SyzbVp0"
1295527341012275200,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-18 01:06:02,2278,10420,DemConvention,"Together we can unify our country and elect Democrats up and down the ballot. Tune in now to watch the #DemConvention. 
https://t.co/YE20uJX0vu"
1295525929201147905,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@TeamJoe,2020-08-18 01:00:25,838,0,," Folks — it’s finally here! 🎉

The Democratic National Convention has officially begun, and we’re so excited to welcome you as…"
1295436605533179905,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@TeamJoe,2020-08-17 19:05:29,690,0,," Today’s the day! 👏😁

Tune in tonight at 9PM ET for the official start of the Democratic National Convention: https://t.co/sJ00…"
1295383885270982657,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-17 15:35:59,4209,0,," We may be physically apart, but this week Democrats are coming together from across the nation to put forth our vision for a…"
1295364909094633472,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-17 14:20:35,8375,41702,DemConvention,"The #DemConvention kicks off tonight with a full lineup of incredible speakers who represent the decency and diversity of our party—and the brighter future we can build together under a @JoeBiden administration. Don’t miss out. 
https://t.co/9MWysjyttW"
1295196404999237635,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-17 03:11:01,9119,76752,,Wearing a mask can save lives. Do your part. https://t.co/sdeQDeCXKl
1295175011611938817,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-17 01:46:00,15826,101820,,"As @JoeBiden always points out, this election is about more than politics. It’s about who we are as a country. It’s about the soul of our nation. Together we’ll create millions of jobs, fight the climate crisis, pass the John Lewis Voting Rights Act, and more."
1295166589621460995,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-17 01:12:32,35011,0,," Here’s my promise to you: If I’m elected president, I will always choose to unite rather than divide. 

I’ll take responsibil…"
1295139779621859328,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 23:26:00,2327,11563,,"Nothing that we have ever achieved has come without a fight. And right now, there is so much on the line—everything from the future of our economy to whether the Black community will have equal access to a vaccine when it’s created. 
https://t.co/up93CI8jwC"
1295122667142553600,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@19thnews,2020-08-16 22:18:00,611,0,19thRepresents," In case you missed it: At The #19thRepresents, Sen. @KamalaHarris joined us for her first sit-down interview as the 2020 Demo…"
1295097031992770561,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 20:36:08,5848,37622,,"There is no question that we need immediate and drastic change in our country. And it starts with electing @JoeBiden on November 3.
https://t.co/luIgk4nZhH"
1295042914444288005,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 17:01:06,12603,56974,,"Everything we care about, our economy, our health, our children, the kind of country we live in, it’s all on the line in November. Make sure you and your friends are registered to vote at https://t.co/MykJL0X5gt."
1295014707171033089,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-16 15:09:01,38078,0,, We need nationwide mask mandates.
1294990099906797568,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 13:31:14,9504,92037,,Doug and I join the Biden family in sending our deepest condolences and prayers to the entire Trump family during this difficult time. Losing a loved one is never easy but know that we are thinking of you. https://t.co/j9cVKi8b5A
1294834265943953408,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 03:12:00,37769,216728,,"Why don’t they want us to vote? Why are they creating obstacles to us voting? 

It’s this simple: when we vote things change. When we vote things get better. Vote."
1294814370699059202,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-16 01:52:57,7390,73654,,"Happy Indian Independence Day! Reflecting on the past 74 years, it’s remarkable how much progress our people have made in the fight for justice. I hope you'll join me today in celebrating and then commit to building an even better future."
1294770600079175683,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 22:59:01,10785,63383,BuildBackBetter,"America needs leadership, yet we have a president who cares more about himself than the people who elected him. A president who makes every challenge we face even more difficult to solve.

We don’t have to accept that. In 80 days let’s elect @JoeBiden and #BuildBackBetter."
1294728005043081217,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@TeamJoe,2020-08-15 20:09:45,1920,0,," We need all hands on deck to win this election – and we can’t afford to have anyone sitting out. 

Let’s get to work to elect…"
1294695603365187590,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 18:01:00,9610,58287,,"Eight years ago today, the first DACA applications were accepted. Dreamers are Americans but they still remain under attack by this administration. On day one as president, @JoeBiden will take action to protect Dreamers from deportation and put them on a path to citizenship."
1294655438173110272,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-15 15:21:24,41562,0,," Donald Trump has had a lot of failures in his career, but he knows how to do one thing well: inherit something great and squa…"
1294630492197855237,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 13:42:17,7813,76628,,"To all of @JoeBiden's supporters, thank you for being so welcoming to @douglasemhoff and myself these last few days. Electing Joe is just the start of the work ahead of us. I can’t wait to see what we can accomplish—together. https://t.co/wVgxNFs6Tm"
1294459045160660992,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 02:21:00,33133,193010,,We cannot let Donald Trump destroy the United States Postal Service. Congress must step up to ensure our nation’s seniors can get their life-saving medicine on time and that people can safely cast their ballots.
1294445466273419265,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 01:27:03,17593,77711,,"Donald Trump votes by mail but doesn’t want you to. If it’s good enough for him, it’s good enough for us. 
https://t.co/WX1EEBIeel"
1294423814177271808,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-15 00:01:01,3187,16297,,"This election isn’t just about defeating Donald Trump or Mike Pence. It’s about building our country back better. And that’s exactly what @JoeBiden and I will do.

Chip in now to help us win in November. 
https://t.co/np13jGrhqm"
1294380794127974412,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-14 21:10:04,11512,83250,,"Today @JoeBiden and I signed our paperwork to officially get on the ballot in all 50 states. 

But we can't do this alone. Text READY to 30330 to help us win in November. https://t.co/4JLeMTdE6v"
1294358128167985152,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-14 19:40:00,9559,0,, What kind of president tries to defund Social Security during an economic crisis? https://t.co/FO47IjABTF
1294327934719791105,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-14 17:40:01,35919,237756,,"81 days. 81 days to organize, to mobilize, and fight to ensure we can finally say goodbye to the national nightmare we call Donald Trump."
1294320707455930368,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@DrBiden,2020-08-14 17:11:18,1107,0,," I’m sitting down with Congresswoman Jan Schakowsky, Louis Gossett Jr., and Jon “Bowzer” Bauman to discuss Joe's plans to prote…"
1294252937670254592,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-14 12:42:01,24636,108433,,"85 years ago today Social Security was signed into law, but just last week Trump said he’ll defund Social Security if reelected. 

The choice in November is clear: we must elect @JoeBiden to strengthen and expand Social Security so our seniors can retire with dignity."
1294085261618491392,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-14 01:35:43,32057,166563,,"Just look where Donald Trump and Mike Pence got us: more than 16 million out of work. Millions of kids who cannot go back to school. More than 165,000 lives have been cut short by coronavirus, many with loved ones who never got the chance to say goodbye.

This was preventable."
1294029215491399681,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-13 21:53:01,13485,90632,,"This is what real leadership looks like. 
https://t.co/cJN9Ij8soz"
1294027426117423105,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-13 21:45:54,5997,0,," The hard truth is Black women still only get paid 62 cents for every dollar white men make. It's unacceptable.

My administra…"
1293974393958408195,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-13 18:15:11,23926,147900,,"When other countries were following the science, Trump pushed miracle cures he saw on Fox News. 

Let me tell you this: when @JoeBiden is president he’ll listen to the facts. He’ll embrace science. And we will all be better for it."
1293959064913940481,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-13 17:14:16,3723,0,, .@DrBiden and I are keeping the people of Iowa and everyone impacted by Monday's derecho in our prayers. We've got to make su…
1293934418445447169,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@DrBiden,2020-08-13 15:36:20,2707,0,," For 85 years, Social Security has ensured that Americans enjoy a retirement with guaranteed peace of mind.

As COVID-19 threat…"
1293891559671422977,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-13 12:46:01,15863,181164,,"My mother always use to say, “Don’t just sit around and complain about things. Do something.” I dearly wish she were here with us this week. https://t.co/RHO2VnlZs4"
1293746347707899904,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-13 03:09:00,59994,328773,,"Trump inherited the longest economic expansion in history from @BarackObama and @JoeBiden. And then, like everything else he inherited, he ran it straight into the ground."
1293736244640440321,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-13 02:28:51,13486,0,," When I called @KamalaHarris yesterday to ask her to be my running mate, I wanted to make sure Jill and Doug got to say hello.…"
1293719420729204748,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-13 01:22:00,24217,236810,,"I was so proud to stand with @JoeBiden earlier today as our party's nominee for Vice President, and I do so mindful of all the heroic and ambitious women before me whose sacrifice, determination, and resilience makes my presence here even possible."
1293683939824082944,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 23:01:01,5113,28824,,We need more than a victory on November 3rd. We need a mandate that proves that the past few years do not represent who we are or who we aspire to be. Chip in now to make that happen: https://t.co/XBTwRmxAem
1293672452896301062,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 22:15:22,36967,325248,,Ready. https://t.co/EpR2sG2x9R
1293661366323208194,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-12 21:31:19,24672,0,," This morning, little girls woke up across this nation — especially Black and Brown girls who so often may feel overlooked and…"
1293652201240514563,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 20:54:54,4920,33150,,"I’m humbled to be joining @JoeBiden in the battle to defeat Donald Trump and build a country that lives up to our values of truth, equality, and justice. Tune in now to watch our first campaign event. 
https://t.co/rWs5tOrD6E"
1293614557332680704,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 18:25:19,17347,121832,,"When @JoeBiden launched his campaign for president, he said the tragedy that unfolded in Charlottesville three years ago today—and the president’s heartless response—spurred him to battle for the soul of this nation. 

That battle continues to this day."
1293581777299214338,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 16:15:03,4826,25853,,"The character of our country is on the ballot this year and I’m honored to serve by @JoeBiden’s side as we fight to rebuild our country back better.

We can do that, but we need your help. Chip in any amount to join our grassroots fundraiser tonight→ 
https://t.co/2ey803sF0u"
1293530961150455808,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 12:53:08,61768,268387,,"We are in a battle for the soul of this nation. But together, it's a battle we can win.

@JoeBiden—I'm ready to get to work. https://t.co/3PJcUTYBGU"
1293350740677853184,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-12 00:57:00,14561,86423,,"Trump thinks this country belongs to him. But @JoeBiden knows it belongs to all of us. To the people.

We can't do this without you—can you chip in today?
https://t.co/xeixljBgE2"
1293347832381018112,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",1,@JoeBiden,2020-08-12 00:45:27,63751,0,," Let’s go win this, @KamalaHarris. https://t.co/O2EYo6rYyk"
1293290197103390721,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-11 20:56:25,114180,667793,,".@JoeBiden can unify the American people because he's spent his life fighting for us. And as president, he'll build an America that lives up to our ideals.

I'm honored to join him as our party's nominee for Vice President, and do what it takes to make him our Commander-in-Chief."
1293235247119831044,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-11 17:18:04,20722,126594,,"Black women and women of color have long been underrepresented in elected office and in November we have an opportunity to change that. Let's get to work.
https://t.co/aiVwuBrwqR"
1293183390061977609,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-11 13:52:01,11168,66229,,"Connecticut, Minnesota, Vermont, and Wisconsin—today is Primary Day! Be sure to turn in your vote-by-mail ballot and stay safe by wearing a mask if you’re heading to the polls. Every single vote makes a difference."
1293025346640543749,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-11 03:24:00,20634,81589,,"The USPS delivers medicine to our nation’s seniors, helps small businesses, and ensures people can safely cast their ballots. 

It should concern everyone that the Trump administration is actively undermining the USPS during a pandemic and right before the November election."
1292996909347610626,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-11 01:31:00,17010,110087,,"America is desperate for a strong, competent, and honest leader who seizes the moment, takes responsibility, and does everything possible to solve the crises plaguing our country. 

That’s why we must elect @JoeBiden on November 3rd."
1292960175746408449,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-10 23:05:02,1640,6177,,"From fighting against voter suppression to protecting the dignity of work, @ReverendWarnock is the voice that Georgia needs in Washington. Can you chip in now to help him join me in the Senate? Every dollar counts. 
https://t.co/gaM9PnwtqA"
1292939029865017345,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-10 21:41:01,108,1166,,"@RobertGarciaLB @RobertGarciaLB, my friend, my heart breaks for you and your entire family after another devastating loss. May your stepfather and your mother be your guiding light in the years to come. Doug and I are sending you our love."
1292907826797580307,Kamala Harris,KamalaHarris,California,5363059,736,4154,"U.S. Senator and Democratic candidate for Vice President of the United States. Wife, Momala, Auntie. Fighting for the people. She/her.",0,KamalaHarris,2020-08-10 19:37:01,6277,28845,,"This weekend we surpassed 5 million coronavirus cases in the United States. 

...And there is still no adequate national testing strategy. Trump and his administration have failed Americans."
