id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1297571804282793985,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-23 16:30:00,1316,3073,JimCrowJoe,"""He can run but he won't be able to hide his record""
Say No To #JimCrowJoe! https://t.co/0KypeKjo0p"
1297554438673108992,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-23 15:21:00,1956,8065,,All the forces of darkness cannot stop what God has ordained. (Isaiah 14:27) https://t.co/DFbqUQhTCi
1297503389845196800,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-23 11:58:09,194,903,,"Missed the show last night, tune in today at 11:30am ET for an Encore on NewsmaxTV.
  
The ladies break down the DNC Convention, Netflix, Human Trafficking and the Itch of the week. https://t.co/4EYjCyyj5Z"
1297483180753276931,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-23 10:37:51,5732,17462,,"Tulsi Gabbard Reveals That She Never Received An Invitation To DNC ‘I Was Not Invited’
The DNC Did Not Ask Her To Participate ‘In Any Way’ https://t.co/Ia05fMS6jy"
1297380022412546048,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-23 03:47:56,1021,4600,,"""Uprising"" https://t.co/OfIgbjzDuX"
1297348038726475776,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DanScavino,2020-08-23 01:40:50,11956,0,, MAKE AMERICA GREAT AGAIN! https://t.co/IcNHZnqvbO
1297345059868860416,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-23 01:29:00,48559,0,," Now they’re trying to deny this, but they can’t! https://t.co/vNW3I3pPNK"
1297337324154609666,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-23 00:58:16,44918,0,," A “Favored Nations Clause” against Big Pharma, which I signed last week, means that the USA gets a price on Prescripti…"
1297329486661378055,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DiamondandSilk,2020-08-23 00:27:07,1019,0,, Diamond and Silk writes in their new book Uprising: Black Voters Have Never Had a Place in the Democrat Party! https://…
1297312833546461187,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 23:20:57,1989,9353,,"It's going down tonight! DNC Convention, Netflix, Human Trafficking and so much more.

See y'all at 7:30 pm ET"
1297307093112954884,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 22:58:08,1019,2890,,Diamond and Silk writes in their new book Uprising: Black Voters Have Never Had a Place in the Democrat Party! https://t.co/ivUpI0G8Bu
1297273401518764034,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 20:44:15,133,540,,It's going down tonight at 7:30 pm et on Crystal Clear! https://t.co/Z62pN4ufmX
1297272621382459393,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 20:41:09,102,470,,It's going down tonight at 7:30 pm et on Crystal Clear! https://t.co/b5ulcRavXl
1297271581916438529,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DiamondandSilk,2020-08-22 20:37:01,466,0,," ""Uprising"" https://t.co/UL3hmLbt4m"
1297251940573818883,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 19:18:59,199,705,,It's going down tonight at 7:30 pm et on Crystal Clear! https://t.co/Zsbe9wlInz
1297234073774174209,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 18:07:59,466,1966,,"""Uprising"" https://t.co/UL3hmLbt4m"
1297224264341430272,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-22 17:29:00,30470,0,," The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to t…"
1297207491701293057,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 16:22:21,216,585,,.@DiamondandSilk full interview with Carpe..... Enjoy. https://t.co/iM0LOr0DTx
1297192050706677760,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 15:21:00,1541,6345,,All the forces of darkness cannot stop what God has ordained. (Isaiah 14:27) https://t.co/WrSAuiE0bP
1297177666282573824,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 14:23:50,6549,14728,,BREAKING: Judge Orders New Election In New Jersey Due To Claims Of Mail-In Voting Fraud. https://t.co/gBoU65RJWM
1297153343257743360,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-22 12:47:11,70377,0,, The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I though…
1297020674100334592,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 04:00:00,972,3909,,.@DiamondandSilk have Ditched and made the Switch to Newsmax TV. https://t.co/32GnVA8WF5
1296998801899741185,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 02:33:06,220,854,,Get yours now........ https://t.co/mU3hMTX6Be
1296979876595896321,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-22 01:17:53,276,975,,Diamond and Silk on Live 8-21-2020 https://t.co/R2X7pgzeKC
1296957945469698053,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 23:50:45,55962,0,," Robert, I Love You. Rest In Peace!"
1296853276005216260,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 16:54:50,7017,14717,,BREAKING: Judge Orders New Election In New Jersey Due To Claims Of Mail-In Voting Fraud. https://t.co/gBoU65RJWM
1296847027314229250,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 16:30:00,502,1243,JimCrowJoe,"""He can run but he won't be able to hide his record""
Say No To #JimCrowJoe! https://t.co/Hliwqklk56"
1296845979665281029,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@newsmax,2020-08-21 16:25:50,374,0,," ""If you look at ‘Jim Crow Joe’ being in government position for over half a century, he didn’t even right his wrongs for the 1…"
1296836865794826242,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 15:49:37,392,977,,Watch Live: President @realDonaldTrump delivers remarks at the 2020 Council for National Policy Meeting https://t.co/JRYTSUtwPS
1296829663390515201,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 15:21:00,1489,5673,,All the forces of darkness cannot stop what God has ordained. (Isaiah 14:27) https://t.co/c9whiUqecZ
1296825984147238914,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@BlackVoices4DJT,2020-08-21 15:06:23,8123,0,"Woke,BlackVoicesForTrump"," “THIS IS THE CHANGE. @realDonaldTrump is the change for us, FOR THE PEOPLE.” 

#Woke #BlackVoicesForTrump"
1296814563514396672,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 14:21:00,378,1086,,"""Transition To Greatness"" https://t.co/8XGepI1FO2"
1296813460211326977,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DonaldJTrumpJr,2020-08-21 14:16:37,35101,0,," Last night, Joe Biden supporters viciously attacked Riley, a 7 year-old @realDonaldTrump fan.

Joe Biden supporters sto…"
1296802630178672640,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 13:33:35,44765,0,, https://t.co/4xmC4xKWjm
1296796149442056192,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DiamondandSilk,2020-08-21 13:07:49,2491,0,," You have options!
1. Newsmax 
2. OAN
3. America's Voice News https://t.co/tOVVYXB9Pk"
1296794627954094082,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@SebGorka,2020-08-21 13:01:47,172,0,AMERICAFirst," These Ladies are Dangerous! 

@DiamondandSilk on #AMERICAFirst

https://t.co/sHWDv89ohW https://t.co/wk9fBQvqgq"
1296762967522975745,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 10:55:58,1234,3144,,.@DiamondandSilk discussed Charlottesville and the lies coming from the Left and the very fake news. (Throwback) https://t.co/hqGGLdZKKL
1296653376940314624,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 03:40:30,64105,0,," In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!"
1296647402645069826,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 03:16:45,2348,4996,DNC,Here you go Jim Crow Joe.  Clean out those ears and listen to what was said during Charlottesville.... #DNC https://t.co/OlT1P8jOie
1296646981901852672,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 03:15:05,1656,5545,"DNC2020,DNCConvention2020","We knew Jim Crow Joe was a plagiarizer and a liar, but what do you call a person who tries to fool the public into thinking that he can fix things that have already been fixed by the POTUS?

#DNC2020 #DNCConvention2020"
1296645178598608902,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DiamondandSilk,2020-08-21 03:07:55,496,0,DNC," It's a Hell No for Jim Crow Joe.  He can run, but he won't be able to hide from his racist past.  #DNC https://t.co/oPg…"
1296643345402531840,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 03:00:38,455,2213,"DNC2020,DNCConvention2020","After looking at Jim Crow Joe; the DNC needs to be investigated for elderly abuse!

#DNC2020 #DNCConvention2020"
1296641865035460617,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 02:54:45,496,1206,DNC,"It's a Hell No for Jim Crow Joe.  He can run, but he won't be able to hide from his racist past.  #DNC https://t.co/oPg0M1qDMk"
1296640289403285505,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 02:48:30,21480,0,," After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is tryi…"
1296639899836260353,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 02:46:57,14502,0,, https://t.co/APc4Cye6Ud
1296639002087497731,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 02:43:23,332,1290,"DNC2020,DNCConvention2020","We don't want to hear about Jim Crow Joe Journey; we want to hear about Hunters Journey such as:
1. Where have you been?
2. Have you started paying your baby momma child support?
#DNC2020 #DNCConvention2020"
1296635061987610631,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 02:27:43,3058,9189,,Be careful y'all! https://t.co/rBhJUw622z
1296634424310861830,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 02:25:11,680,5548,,"Watching Bloomberg, is there a fly flying around him?"
1296630900084617222,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 02:11:11,385,2245,,"Last night Obama stole the spotlight from boring Kamala Harris, tonight we wonder who will still the spotlight from Jim Crow Joe!

Where's Hunter?"
1296626296131289089,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-21 01:52:53,4771,16009,sickening,Shame on Netflix for the exploitation and the over-sexualization of 11-year-old girls. Stop setting up children to be preyed on by predators! #sickening
1296609600158892033,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 00:46:33,74559,0,," To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do…"
1296608439184097280,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 00:41:56,29291,0,, The Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded…
1296608414999740416,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-21 00:41:50,57895,0,," They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t even…"
1296558630519681025,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DanScavino,2020-08-20 21:24:01,8605,0,," “With your drive and devotion, we will win a historic victory on November 3rd – and we will Make America Greater than ever…"
1296546268643299331,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 20:34:53,4029,8078,,"BREAKING: California Man Arrested After Committing Voter Fraud, Voted Three Times Posing As His Dead Mother. https://t.co/Qw2rxdDf3e"
1296515049003954176,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 18:30:50,602,1454,,"Watch Live: President @realDonaldTrump holds a campaign event in Old Forge, PA via @RSBNetwork https://t.co/NQJtNp6xky"
1296491223771996166,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 16:56:10,104,405,,Get yours now........ https://t.co/sS3HyZbgun
1296480556927062021,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@HerschelWalker,2020-08-20 16:13:46,4616,0,, Wake up America ...beware of wolves in sheep’s clothing! The people need to know where the so called leaders stand on c…
1296467275038392320,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 15:21:00,1187,3979,,All the forces of darkness cannot stop what God has ordained. (Isaiah 14:27) https://t.co/hvMFm8AN8T
1296461852457697283,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-20 14:59:27,37163,0,MAGA, THANK YOU! #MAGA https://t.co/kgLSsAgZmR
1296461756701736960,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@BlackVoices4DJT,2020-08-20 14:59:04,1114,0,, THIS!!!! ⬇️‼️
1296454289066524674,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 14:29:24,73,339,,Today at 1:00pm ET. https://t.co/oRwqfMiJU7
1296440324714303496,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 13:33:54,235,925,,"Make sure you all tune in to the Diamond and Silk -Crystal Clear show on Saturday at 7:30 pm ET.  We will be breaking down the DNC Convention, and we are going to give it to you straight from the gate!"
1296428625257009154,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 12:47:25,354,1532,,"Hey y'all, Chris Salcedo is going off on Newsmax this morning. He is also allowing callers to call in and voice their opinion about last night's mess that played out on national tv!"
1296426230686810112,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 12:37:54,2491,6957,,"You have options!
1. Newsmax 
2. OAN
3. America's Voice News https://t.co/tOVVYXB9Pk"
1296415524713369600,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 11:55:21,481,1751,MasterManipulators,Shame on the Obama's for acting like an aunt and uncle trying to convince you to do something wrong. Voting for Jim Crow Joe and Kamala Harris would be morally wrong! #MasterManipulators https://t.co/h2DhBbQIiO
1296415296849424388,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",0,DiamondandSilk,2020-08-20 11:54:27,60,296,,.@DiamondandSilk Live Book Signing. https://t.co/w95Yylv2AU
1296404506792603657,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DanScavino,2020-08-20 11:11:35,14792,0,MAGA2020," GAME ON. #MAGA2020 
https://t.co/YPkcJhvyXZ"
1296291418588225537,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-20 03:42:12,17164,0,, https://t.co/Ox9U3455w7
1296291405795594240,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@realDonaldTrump,2020-08-20 03:42:09,45522,0,, BUT DIDN’T SHE CALL HIM A RACIST??? DIDN’T SHE SAY HE WAS INCOMPETENT???
1296280847339986944,Diamond and Silk®,DiamondandSilk,United States,1451236,51,2088,"President Donald J Trump's Most Loyal Supporters. Host of Diamond & Silk Crystal Clear on Newsmax TV, Fox Nation Host, Diamond & Silk- The Podcast and Speakers",1,@DanScavino,2020-08-20 03:00:12,6231,0,, https://t.co/43OgspnjyJ https://t.co/hQovTbtmzF
